osm_node_id,latitude,longitude,street_names,highway_types,in_degree,out_degree,fully_bidirectional,traffic_signals,junction,minimum_branch_angle,maximum_branch_angle,cross_score,likely_geometric_cross,osm_url,branch_1_neighbor,branch_1_bearing,branch_1_street,branch_1_highway,branch_2_neighbor,branch_2_bearing,branch_2_street,branch_2_highway,branch_3_neighbor,branch_3_bearing,branch_3_street,branch_3_highway,branch_4_neighbor,branch_4_bearing,branch_4_street,branch_4_highway
6117202388,13.85234,100.7117608,,residential,3,3,False,False,,83.26,96.59,0.9276,True,https://www.openstreetmap.org/node/6117202388,6117202389,1.17,,residential,7908280069,84.43,,residential,6117220114,181.03,,residential,6117202387,264.73,,residential
7908343127,13.8603956,100.7071652,ถนนปัญญาอินทรา; ถนนเลียบคลองสอง,secondary; tertiary,2,2,False,True,,83.1,96.66,0.9261,True,https://www.openstreetmap.org/node/7908343127,8144741700,0.0,ถนนปัญญาอินทรา,tertiary,2555247035,83.1,ถนนเลียบคลองสอง,secondary,7908343123,179.75,ถนนปัญญาอินทรา,tertiary,8299050743,263.34,ถนนเลียบคลองสอง,secondary
3834973634,13.869533,100.7086835,,residential,4,4,True,False,,81.61,102.23,0.9256,True,https://www.openstreetmap.org/node/3834973634,3834973645,3.2,,residential,3834973636,84.82,,residential,3834973614,175.98,,residential,3834973633,260.97,,residential
3841370383,13.8455656,100.7401195,ซอยนิมิตใหม่ 20,residential,4,4,True,False,,76.5,96.22,0.925,True,https://www.openstreetmap.org/node/3841370383,3841370418,54.03,,residential,3841370390,130.53,,residential,3841401245,225.31,ซอยนิมิตใหม่ 20,residential,3841370430,317.81,,residential
3053347057,13.8663536,100.7136625,,residential,4,4,True,False,,81.37,100.98,0.9235,True,https://www.openstreetmap.org/node/3053347057,3053347054,90.07,,residential,3053347104,174.92,,residential,3053347065,267.73,,residential,3053347454,349.09,,residential
6061846095,13.9006261,100.7905994,,residential,4,4,True,False,,77.46,101.45,0.9234,True,https://www.openstreetmap.org/node/6061846095,6061846117,0.49,,residential,6061846096,89.26,,residential,6061846269,181.59,,residential,6061846094,259.05,,residential
7949430267,13.8381939,100.6914458,ซอยบุญมา; ถนนปัญญาอินทรา,residential; secondary,3,3,False,False,,82.28,97.72,0.9234,True,https://www.openstreetmap.org/node/7949430267,7949430262,66.54,ถนนปัญญาอินทรา,secondary,8034751964,164.26,ซอยบุญมา,residential,7949430270,248.2,ถนนปัญญาอินทรา,secondary,353332001,344.26,ซอยบุญมา,residential
3053299141,13.8843001,100.7368863,ซอย นิมิตรใหม่ 40; ทางเข้าหมู่บ้านเคซีการ์เด้นโฮม,residential,3,3,False,False,,82.3,97.64,0.9233,True,https://www.openstreetmap.org/node/3053299141,2373583199,81.83,ทางเข้าหมู่บ้านเคซีการ์เด้นโฮม,residential,3053292428,177.99,ซอย นิมิตรใหม่ 40,residential,5880882138,261.88,ทางเข้าหมู่บ้านเคซีการ์เด้นโฮม,residential,2373583197,359.52,ซอย นิมิตรใหม่ 40,residential
518784509,13.8605125,100.7072469,ถนนปัญญาอินทรา; ถนนเลียบคลองสอง,secondary; tertiary,2,2,False,True,,82.33,97.87,0.9226,True,https://www.openstreetmap.org/node/518784509,8144741668,83.47,ถนนเลียบคลองสอง,secondary,2555247035,181.34,ถนนปัญญาอินทรา,tertiary,8144741700,263.67,ถนนเลียบคลองสอง,secondary,8144741689,359.72,ถนนปัญญาอินทรา,tertiary
2562521976,13.8701935,100.7200214,,residential,4,4,True,False,,76.28,103.31,0.9223,True,https://www.openstreetmap.org/node/2562521976,2562521973,11.3,,residential,2562521977,87.58,,residential,2562521979,178.25,,residential,2562521975,267.99,,residential
8962650221,13.8851613,100.7318698,ถนนนิมิตใหม่,primary; residential,3,3,False,False,,82.61,97.39,0.9218,True,https://www.openstreetmap.org/node/8962650221,3053299147,0.16,ถนนนิมิตใหม่,primary,3053292424,82.76,,residential,2553894552,180.16,ถนนนิมิตใหม่,primary,3053299137,263.48,ถนนนิมิตใหม่,residential
6124182939,13.8756125,100.7175237,,residential,3,3,False,False,,76.08,104.23,0.9209,True,https://www.openstreetmap.org/node/6124182939,8292089806,89.49,,residential,8292089807,165.57,,residential,6124183001,269.8,,residential,6124182940,359.76,,residential
3053299137,13.8851404,100.7316814,ถนนนิมิตใหม่,primary; residential,3,3,False,False,,81.1,97.17,0.9204,True,https://www.openstreetmap.org/node/3053299137,8962650221,83.48,ถนนนิมิตใหม่,residential,5880882160,180.64,ถนนนิมิตใหม่,primary,5880882726,261.75,,residential,5880882703,358.92,ถนนนิมิตใหม่,primary
3053292428,13.8842199,100.7368892,ซอย นิมิตรใหม่ 40; ซอยนิมิตใหม่ 40,residential,3,3,False,False,,82.57,98.31,0.9201,True,https://www.openstreetmap.org/node/3053292428,8383438011,80.56,ซอยนิมิตใหม่ 40,residential,2373565246,178.87,ซอย นิมิตรใหม่ 40,residential,5880882137,261.91,ซอยนิมิตใหม่ 40,residential,3053299141,357.99,ซอย นิมิตรใหม่ 40,residential
2555247035,13.8604049,100.7072443,ถนนปัญญาอินทรา; ถนนเลียบคลองสอง,secondary; tertiary,2,2,False,True,,82.32,98.25,0.9198,True,https://www.openstreetmap.org/node/2555247035,518784509,1.34,ถนนปัญญาอินทรา,tertiary,8144608919,83.66,ถนนเลียบคลองสอง,secondary,3840059158,179.84,ถนนปัญญาอินทรา,tertiary,7908343127,263.1,ถนนเลียบคลองสอง,secondary
3840099964,13.8520533,100.685112,ชัยพฤกษ์ A18; ชัยพฤกษ์ B1; ชัยพฤกษ์ B2; ชัยพฤกษ์ B4,residential,4,4,True,False,,82.23,97.93,0.9197,True,https://www.openstreetmap.org/node/3840099964,8127836294,13.49,ชัยพฤกษ์ B2,residential,3840099960,95.72,ชัยพฤกษ์ A18; ชัยพฤกษ์ B1,residential,3840099957,193.64,,residential,3840099965,276.97,ชัยพฤกษ์ B4,residential
12336575054,13.8369423,100.7013528,,residential,4,4,True,False,,81.32,98.89,0.9187,True,https://www.openstreetmap.org/node/12336575054,12336575055,61.01,,residential,12336575057,159.89,,residential,12336575053,255.64,,residential,12336575050,339.69,,residential
3841912712,13.837784,100.7124814,ถนนเจริญพัฒนา; เจริญพัฒนา 23,residential; tertiary,4,4,True,False,,82.3,97.38,0.9181,True,https://www.openstreetmap.org/node/3841912712,8201125925,9.14,ถนนเจริญพัฒนา,tertiary,3841912703,91.43,,residential,3841912696,188.81,ถนนเจริญพัฒนา,tertiary,8233923675,271.78,เจริญพัฒนา 23,residential
2722951931,13.8941035,100.7034483,ซอยหนองระแหง 5; ถนนไทยรามัญ,residential; tertiary,4,4,True,False,,80.55,98.81,0.9165,True,https://www.openstreetmap.org/node/2722951931,5941670492,77.33,ถนนไทยรามัญ,tertiary,6131175743,176.14,ซอยหนองระแหง 5,residential,5941752933,260.56,ถนนไทยรามัญ,tertiary,8323516709,356.78,ซอยหนองระแหง 5,residential
3840099969,13.852313,100.6862718,ชัยพฤกษ์ A16,residential,4,4,True,False,,81.27,97.86,0.9162,True,https://www.openstreetmap.org/node/3840099969,3840099973,12.53,,residential,3840099966,96.17,,residential,3840099960,194.03,,residential,3840099970,275.3,ชัยพฤกษ์ A16,residential
6124096967,13.8389945,100.7075441,,residential,4,4,True,False,,80.05,99.59,0.9157,True,https://www.openstreetmap.org/node/6124096967,8201352869,81.25,,residential,6124096922,166.04,,residential,6124096966,261.62,,residential,6124096918,341.66,,residential
3053324381,13.8674271,100.7443579,,residential,4,4,True,False,,78.03,99.38,0.9137,True,https://www.openstreetmap.org/node/3053324381,3053324445,4.32,,residential,3053324385,82.35,,residential,3053322530,178.5,,residential,3053324443,264.95,,residential
2562536720,13.8588505,100.7223125,ถนนหทัยมิตร; ถนนหทัยราษฎร์,secondary; secondary_link; tertiary,3,3,False,True,,81.57,99.16,0.9133,True,https://www.openstreetmap.org/node/2562536720,5877963317,3.62,ถนนหทัยราษฎร์,secondary,5877963316,85.2,ถนนหทัยมิตร,tertiary,5877645861,184.36,ถนนหทัยราษฎร์,secondary,2075728172,267.19,,secondary_link
6124096918,13.8393742,100.7074145,,residential,4,4,True,False,,79.11,99.06,0.9132,True,https://www.openstreetmap.org/node/6124096918,6124096917,82.56,,residential,6124096967,161.66,,residential,6124096919,260.72,,residential,8201352865,345.98,,residential
3010377758,13.8539064,100.7534498,ซอย 5/8; ซอยประชาร่วมใจ 31 ซอย 5; ซอยประชาร่วมใจ 31 ซอย 5/9,residential,4,4,True,False,,74.3,102.57,0.9125,True,https://www.openstreetmap.org/node/3010377758,8163604961,34.76,ซอยประชาร่วมใจ 31 ซอย 5/9,residential,3010377755,124.72,ซอยประชาร่วมใจ 31 ซอย 5,residential,8177859266,217.9,ซอย 5/8,residential,8163604965,320.47,ซอยประชาร่วมใจ 31 ซอย 5,residential
6124182940,13.8768243,100.7175271,,residential,3,3,False,False,,76.93,103.93,0.9115,True,https://www.openstreetmap.org/node/6124182940,8292089809,16.71,,residential,8292089804,93.63,,residential,6124182939,180.78,,residential,2562521913,272.77,,residential
1726187780,13.8496725,100.7211205,ซอยหทัยราษฎร์ 33; ถนนหทัยราษฎร์,residential; secondary; secondary_link,3,3,False,False,,76.5,104.42,0.9114,True,https://www.openstreetmap.org/node/1726187780,8105512258,7.52,ถนนหทัยราษฎร์,secondary,2562536729,99.06,,secondary_link,5372947458,186.6,ถนนหทัยราษฎร์,secondary,5259000588,263.11,ซอยหทัยราษฎร์ 33,residential
2373583199,13.8843902,100.7375325,ทางเข้าหมู่บ้านเคซีการ์เด้นโฮม,residential,3,3,False,False,,80.66,100.11,0.9111,True,https://www.openstreetmap.org/node/2373583199,2373565243,81.06,ทางเข้าหมู่บ้านเคซีการ์เด้นโฮม,residential,8383438011,181.17,,residential,3053299141,261.83,ทางเข้าหมู่บ้านเคซีการ์เด้นโฮม,residential,3053299136,357.72,,residential
2722951940,13.9061458,100.6996359,ซอยหนองระแหง 5; ถนนหนองระแหง,residential; tertiary,4,4,True,False,,73.85,101.62,0.9103,True,https://www.openstreetmap.org/node/2722951940,5936033922,50.72,ถนนหนองระแหง,tertiary,8323516709,142.67,ซอยหนองระแหง 5,residential,8323516714,235.25,ถนนหนองระแหง,tertiary,8323516703,309.1,,residential
6128822544,13.8408751,100.698682,ถนนสุเหร่าคลองหนึ่ง; สุเหร่าคลองหนึ่ง 2,residential; secondary,4,4,True,False,,81.6,98.39,0.9103,True,https://www.openstreetmap.org/node/6128822544,9343429231,0.31,,residential,8295400021,81.91,ถนนสุเหร่าคลองหนึ่ง,secondary,6128822543,179.66,สุเหร่าคลองหนึ่ง 2,residential,8295400019,261.91,ถนนสุเหร่าคลองหนึ่ง,secondary
353334452,13.8342959,100.6968136,ซอยพระยาสุเรนทร์ 23; ซอยพระยาสุเรนทร์ 23 แยก 4,residential,4,4,True,False,,78.72,98.49,0.9096,True,https://www.openstreetmap.org/node/353334452,3841938495,72.72,ซอยพระยาสุเรนทร์ 23,residential,353334101,151.44,,residential,8034727810,249.94,ซอยพระยาสุเรนทร์ 23,residential,353334097,334.94,ซอยพระยาสุเรนทร์ 23 แยก 4,residential
8292089804,13.8768203,100.717592,,residential,3,3,False,False,,77.69,102.37,0.908,True,https://www.openstreetmap.org/node/8292089804,6124182942,93.69,,residential,8292089805,179.44,,residential,6124182940,273.63,,residential,8292089809,351.32,,residential
5886537092,13.9199752,100.7811882,ซอยไมตรีจิต 9,residential,4,4,True,False,,76.2,104.72,0.9078,True,https://www.openstreetmap.org/node/5886537092,8253676638,0.68,ซอยไมตรีจิต 9,residential,5886536868,87.89,,residential,5886537097,179.77,ซอยไมตรีจิต 9,residential,5886536873,255.96,,residential
6129277191,13.8523235,100.6837639,,residential,4,4,True,False,,80.78,106.75,0.9069,True,https://www.openstreetmap.org/node/6129277191,8128000348,18.07,,residential,6129277192,104.06,,residential,6129277224,184.84,,residential,6129277190,291.59,,residential
8292089806,13.8756132,100.7176048,,residential,3,3,False,False,,73.06,106.19,0.9059,True,https://www.openstreetmap.org/node/8292089806,6124183000,90.23,,residential,8292089807,196.43,,residential,6124182939,269.49,,residential,8292089805,359.78,,residential
6117202387,13.8523318,100.7116692,,residential,3,3,False,False,,80.71,99.37,0.9046,True,https://www.openstreetmap.org/node/6117202387,6117202390,2.61,,residential,6117202388,84.73,,residential,6117202268,182.52,,residential,6117202260,263.23,,residential
5867167855,13.8571651,100.7879721,ซอยประชาร่วมใจ 67; แบนชโด 1,residential,4,4,True,False,,80.52,98.88,0.9043,True,https://www.openstreetmap.org/node/5867167855,8232831015,55.88,แบนชโด 1,residential,3012564668,154.22,ซอยประชาร่วมใจ 67,residential,8236331119,236.49,แบนชโด 1,residential,8236273300,335.37,,residential
6124096922,13.8386259,100.7075817,,residential,4,4,True,False,,78.99,100.55,0.904,True,https://www.openstreetmap.org/node/6124096922,6124096967,1.65,,residential,6124096920,80.64,,residential,8233827729,177.36,,residential,6124096923,261.1,,residential
8086897648,13.8588846,100.6931272,ถนนคู้บอน; ถนนพระยาสุเรนทร์,secondary; tertiary,2,2,False,True,,80.05,99.36,0.9032,True,https://www.openstreetmap.org/node/8086897648,2555247039,79.61,ถนนคู้บอน,secondary,8086897632,178.97,ถนนพระยาสุเรนทร์,tertiary,3840087467,259.02,ถนนคู้บอน,secondary,8086897649,357.09,ถนนพระยาสุเรนทร์,tertiary
8186388422,13.8828349,100.7742817,,residential,4,4,True,False,,79.02,100.8,0.9025,True,https://www.openstreetmap.org/node/8186388422,5870015214,87.87,,residential,5870015223,166.9,,residential,8186388431,267.7,,residential,8186388430,351.12,,residential
8011576683,13.8576899,100.6819832,,residential,3,3,False,False,,75.35,107.8,0.9011,True,https://www.openstreetmap.org/node/8011576683,3840100096,75.94,,residential,8011634686,163.91,,residential,8011576684,252.79,,residential,3840100094,328.14,,residential
2555247015,13.8618651,100.7223751,ถนนหทัยราษฎร์; ถนนเลียบคลองสอง,secondary; secondary_link,2,2,False,True,,73.31,103.49,0.8982,True,https://www.openstreetmap.org/node/2555247015,1684124351,4.92,ถนนหทัยราษฎร์,secondary,5877963375,93.28,ถนนเลียบคลองสอง,secondary_link,13267310124,188.11,ถนนหทัยราษฎร์,secondary,13267310129,261.42,ถนนเลียบคลองสอง,secondary
8392620342,13.8729128,100.6894381,ถนนพระยาสุเรนทร์,residential; tertiary,4,4,True,False,,72.76,108.29,0.8972,True,https://www.openstreetmap.org/node/8392620342,8392620338,49.43,,residential,6130974407,157.71,ถนนพระยาสุเรนทร์,tertiary,8485677672,247.93,,residential,8649649490,336.66,ถนนพระยาสุเรนทร์,tertiary
3840099951,13.8513302,100.6849003,,residential,4,4,True,False,,78.67,102.06,0.8967,True,https://www.openstreetmap.org/node/3840099951,3840099957,17.78,,residential,3840099950,96.45,,residential,3840099943,192.99,,residential,3840099952,275.72,,residential
3840087071,13.8472468,100.6996295,ถนนปัญญาอินทรา,residential; tertiary,3,3,False,False,,77.22,102.78,0.8949,True,https://www.openstreetmap.org/node/3840087071,8140789123,1.24,ถนนปัญญาอินทรา,tertiary,3840061882,85.12,,residential,8301830301,181.24,ถนนปัญญาอินทรา,tertiary,7908343089,258.46,,residential
3840099957,13.8516905,100.6850193,ชัยพฤกษ์ B3; ชัยพฤกษ์ B6,residential,4,4,True,False,,78.26,101.52,0.8921,True,https://www.openstreetmap.org/node/3840099957,3840099964,13.94,,residential,3840099956,96.26,ชัยพฤกษ์ B3,residential,3840099951,197.78,,residential,3840099958,276.04,ชัยพฤกษ์ B6,residential
5817271214,13.8425359,100.7816134,ถนนประชาร่วมใจ,residential; secondary,4,4,True,False,,79.08,100.22,0.8915,True,https://www.openstreetmap.org/node/5817271214,5817271223,71.76,ถนนประชาร่วมใจ,secondary,5817271217,153.13,,residential,3013648347,252.45,ถนนประชาร่วมใจ,secondary,5817351562,331.53,,residential
8123078696,13.837438,100.7403166,,residential,3,3,False,False,,78.53,103.48,0.8915,True,https://www.openstreetmap.org/node/8123078696,8123078695,47.47,,residential,3841822740,143.52,,residential,8123078694,247.0,,residential,3841822749,328.94,,residential
3841822749,13.8374912,100.7402836,,residential,3,3,False,False,,70.35,98.26,0.8908,True,https://www.openstreetmap.org/node/3841822749,8123078695,78.59,,residential,8123078696,148.94,,residential,8123078701,247.2,,residential,3841822755,343.07,,residential
7908343089,13.8472311,100.6995503,ถนนปัญญาอินทรา,residential; tertiary,3,3,False,False,,77.63,103.2,0.8904,True,https://www.openstreetmap.org/node/7908343089,7908343109,0.83,ถนนปัญญาอินทรา,tertiary,3840087071,78.46,,residential,8301830290,181.66,ถนนปัญญาอินทรา,tertiary,3840058764,278.2,,residential
3053328223,13.8568232,100.7461629,วัดสุขใจ 14,residential,4,4,True,False,,76.38,105.95,0.8887,True,https://www.openstreetmap.org/node/3053328223,5877209401,60.96,,residential,5877209400,137.34,,residential,8163528625,243.29,,residential,3053328218,326.88,วัดสุขใจ 14,residential
5935920797,13.9069852,100.7144702,,residential,4,4,True,False,,73.26,108.2,0.8871,True,https://www.openstreetmap.org/node/5935920797,5935920821,8.31,,residential,5935920825,81.58,,residential,5935920795,173.71,,residential,5935920796,260.11,,residential
3845068387,13.824209,100.7125358,ซอยเจริญพัฒนา 5; ถนนเจริญพัฒนา,residential; tertiary,4,4,True,False,,79.05,101.11,0.8868,True,https://www.openstreetmap.org/node/3845068387,3845068395,0.97,ถนนเจริญพัฒนา,tertiary,3845068389,81.55,,residential,3845068382,182.66,ถนนเจริญพัฒนา,tertiary,3845068380,261.71,ซอยเจริญพัฒนา 5,residential
6521881695,13.8488123,100.7157308,,residential,4,4,True,False,,76.66,102.44,0.8856,True,https://www.openstreetmap.org/node/6521881695,6521877737,80.35,,residential,6521881693,163.1,,residential,6521877738,265.54,,residential,6521877736,342.21,,residential
8344076498,13.8389222,100.7200699,,residential,4,4,True,False,,78.48,102.48,0.8855,True,https://www.openstreetmap.org/node/8344076498,8344076496,8.22,,residential,3841912742,86.7,,residential,3841912730,184.83,,residential,3841912740,265.74,,residential
5886029932,13.8247322,100.7496178,ถนนประชาร่วมใจ,residential; secondary,4,4,True,False,,72.2,109.12,0.885,True,https://www.openstreetmap.org/node/5886029932,8185775542,18.43,,residential,3843843346,90.63,ถนนประชาร่วมใจ,secondary,8185775541,182.22,,residential,10308160186,269.31,ถนนประชาร่วมใจ,secondary
1726187768,13.8365014,100.720026,ซอยหทัยราษฎร์ 31; ถนนหทัยราษฎร์,residential; secondary,3,3,False,False,,79.14,101.25,0.8848,True,https://www.openstreetmap.org/node/1726187768,3841912704,4.61,ถนนหทัยราษฎร์,secondary,2562536727,83.75,,residential,6124097027,183.24,ถนนหทัยราษฎร์,secondary,8080465998,263.36,ซอยหทัยราษฎร์ 31,residential
5870079373,13.9172338,100.7684133,ซอยไมตรีจิต 7,residential,4,4,True,False,,77.76,101.18,0.8847,True,https://www.openstreetmap.org/node/5870079373,5886437846,70.1,,residential,5886437823,169.68,ซอยไมตรีจิต 7,residential,5886437854,251.16,,residential,5886437850,352.34,ซอยไมตรีจิต 7,residential
8073688612,13.8857973,100.7176606,,residential,3,3,False,False,,69.24,108.91,0.8846,True,https://www.openstreetmap.org/node/8073688612,8073688613,0.12,,residential,2733169195,90.39,,residential,2733169194,199.3,,residential,8073688616,268.53,,residential
8236662628,13.8754293,100.779271,,residential,4,4,True,False,,74.45,102.31,0.8839,True,https://www.openstreetmap.org/node/8236662628,8236662641,57.62,,residential,8236662618,159.94,,residential,8236662621,244.59,,residential,8236653004,343.17,,residential
8011662817,13.8618234,100.6867517,,residential,4,4,True,False,,77.54,101.63,0.8826,True,https://www.openstreetmap.org/node/8011662817,3835124917,12.35,,residential,8011662809,111.85,,residential,8011662818,189.38,,residential,3835124912,291.01,,residential
5886437836,13.9160704,100.7687146,ซอยไมตรีจิต 7,residential,4,4,True,False,,78.97,102.0,0.8814,True,https://www.openstreetmap.org/node/5886437836,5886437813,72.23,,residential,5886437832,171.58,ซอยไมตรีจิต 7,residential,5886437835,251.27,,residential,5886437823,353.27,ซอยไมตรีจิต 7,residential
5933345818,13.9091263,100.6963146,ซอยวงศกร 1; ซอยหนองระแหง 4,tertiary,4,4,True,False,,69.45,111.3,0.8814,True,https://www.openstreetmap.org/node/5933345818,8609595793,44.45,ซอยหนองระแหง 4,tertiary,3399323503,155.74,ซอยวงศกร 1,tertiary,5936062816,245.8,ซอยหนองระแหง 4,tertiary,5933392466,334.99,ซอยวงศกร 1,tertiary
8962682029,13.9100266,100.7440673,ซอยนิมิตใหม่ 63; ถนนนิมิตใหม่,primary; residential,3,3,False,False,,74.34,105.11,0.8789,True,https://www.openstreetmap.org/node/8962682029,8247086732,67.5,ถนนนิมิตใหม่,primary,8962682028,164.19,,residential,5877132750,248.05,ถนนนิมิตใหม่,primary,6061254090,353.16,ซอยนิมิตใหม่ 63,residential
8962682028,13.9099094,100.7441015,ซอยนิมิตใหม่ 64; ถนนนิมิตใหม่,primary; residential,3,3,False,False,,74.39,105.6,0.8781,True,https://www.openstreetmap.org/node/8962682028,8247070673,67.86,ถนนนิมิตใหม่,primary,5877669041,173.46,ซอยนิมิตใหม่ 64,residential,5877542234,247.85,ถนนนิมิตใหม่,primary,8962682029,344.19,,residential
5819567030,13.8367719,100.7696355,ซอย สัพพะเลข; ถนนประชาร่วมใจ,residential; secondary,4,4,True,False,,68.94,112.01,0.8777,True,https://www.openstreetmap.org/node/5819567030,2652207999,54.77,ถนนประชาร่วมใจ,secondary,5819567024,123.71,ซอย สัพพะเลข,residential,1669530708,235.72,ถนนประชาร่วมใจ,secondary,5819565438,324.76,,residential
5935849061,13.9075886,100.7181201,,residential,3,3,False,False,,74.96,106.32,0.8769,True,https://www.openstreetmap.org/node/5935849061,5935849057,38.97,,residential,5935849081,121.85,,residential,5935849055,228.18,,residential,5935920826,303.14,,residential
8079711396,13.8734435,100.7114386,,residential,3,3,False,False,,69.09,110.75,0.875,True,https://www.openstreetmap.org/node/8079711396,6124183127,86.25,,residential,6124183129,155.34,,residential,6124182955,266.09,,residential,6124183128,357.83,,residential
5817136062,13.8393703,100.773706,ถนนประชาร่วมใจ,residential; secondary,4,4,True,False,,73.67,106.57,0.8747,True,https://www.openstreetmap.org/node/5817136062,5817136136,63.5,ถนนประชาร่วมใจ,secondary,5819665194,147.27,,residential,5817135618,243.26,ถนนประชาร่วมใจ,secondary,8186600064,316.93,,residential
3840059023,13.8565515,100.7026681,,residential,4,4,True,False,,77.6,102.5,0.8745,True,https://www.openstreetmap.org/node/3840059023,3840059022,90.74,,residential,3840059010,168.34,,residential,3840059021,268.44,,residential,3840059034,348.24,,residential
6124183127,13.8734488,100.7115588,,residential,3,3,False,False,,69.5,112.77,0.8735,True,https://www.openstreetmap.org/node/6124183127,6124182956,86.0,,residential,6124183129,198.77,,residential,8079711396,268.27,,residential,6124183126,357.24,,residential
8086748868,13.8589362,100.696722,,residential,3,3,False,False,,70.72,109.31,0.873,True,https://www.openstreetmap.org/node/8086748868,3840087476,88.27,,residential,8086796515,158.99,,residential,3840087474,268.3,,residential,8086748869,354.72,,residential
8299050751,13.8572993,100.7067268,,residential,3,3,False,False,,67.37,112.65,0.8718,True,https://www.openstreetmap.org/node/8299050751,3840059168,0.35,,residential,3840059055,90.77,,residential,8299050752,180.34,,residential,8299050750,247.7,,residential
3840058803,13.850134,100.7074094,,residential,4,4,True,False,,72.57,112.77,0.8705,True,https://www.openstreetmap.org/node/3840058803,3840058821,14.66,,residential,3840058808,87.23,,residential,3840058790,177.78,,residential,3840058800,261.89,,residential
6521877736,13.8491832,100.7156082,,residential,4,4,True,False,,77.27,102.72,0.8702,True,https://www.openstreetmap.org/node/6521877736,6521877735,82.84,,residential,6521881695,162.21,,residential,6521877734,264.92,,residential,6521877733,342.2,,residential
3834754705,13.8596453,100.7392992,ซอยวัดสุขใจ; วัดสุขใจ 5/1; วัดสุขใจ 6,residential; tertiary,4,4,True,False,,66.26,112.3,0.8681,True,https://www.openstreetmap.org/node/3834754705,8447601547,62.29,ซอยวัดสุขใจ,tertiary,5877284397,153.24,วัดสุขใจ 6,residential,8448039427,243.73,ซอยวัดสุขใจ,tertiary,3834755125,356.03,วัดสุขใจ 5/1,residential
5372934272,13.846077,100.7191086,,residential,4,4,True,False,,69.8,110.04,0.8666,True,https://www.openstreetmap.org/node/5372934272,5372934266,82.99,,residential,8344139627,176.98,,residential,5372934268,263.16,,residential,5372934271,332.96,,residential
5877651734,13.9116133,100.7632237,ถนนไมตรีจิต,residential; tertiary; tertiary_link,3,3,False,False,,76.04,102.44,0.8659,True,https://www.openstreetmap.org/node/5877651734,8190856045,77.97,ถนนไมตรีจิต,tertiary,8250614980,179.68,,residential,5877279836,255.72,ถนนไมตรีจิต,tertiary,5877651735,358.16,,tertiary_link
6836302273,13.8231686,100.6999901,ซอยพระยาสุเรนทร์ 10; ถนนพระยาสุเรนทร์,residential; tertiary; tertiary_link,3,3,False,False,,76.85,104.12,0.8659,True,https://www.openstreetmap.org/node/6836302273,3845126862,5.2,ถนนพระยาสุเรนทร์,tertiary,3845126857,84.22,ซอยพระยาสุเรนทร์ 10,residential,6836302276,188.34,ถนนพระยาสุเรนทร์,tertiary,3845122249,265.19,,tertiary_link
8144706301,13.8648093,100.7108885,ซอย เลียบคลองสอง 19,residential,3,3,False,False,,74.59,111.49,0.8629,True,https://www.openstreetmap.org/node/8144706301,3834869432,3.11,,residential,8144706297,114.6,ซอย เลียบคลองสอง 19,residential,8144706293,189.19,,residential,3834869416,269.91,ซอย เลียบคลองสอง 19,residential
5886437805,13.9144177,100.7687787,ซอยไมตรีจิต 7,residential,4,4,True,False,,76.49,104.41,0.8616,True,https://www.openstreetmap.org/node/5886437805,5886927409,71.83,,residential,5886927422,172.34,ซอยไมตรีจิต 7,residential,8250591224,250.94,,residential,5886437830,355.35,ซอยไมตรีจิต 7,residential
3053347127,13.8686008,100.7121551,,residential,4,4,True,False,,71.89,108.11,0.8614,True,https://www.openstreetmap.org/node/3053347127,3053347070,5.42,,residential,3053347058,88.59,,residential,3053347099,196.7,,residential,3053347463,268.59,,residential
1684124351,13.861978,100.7223851,ถนนหทัยราษฎร์; ถนนเลียบคลองสอง,secondary; secondary_link,2,2,False,True,,73.77,108.11,0.8613,True,https://www.openstreetmap.org/node/1684124351,13267310133,6.79,ถนนหทัยราษฎร์,secondary,2562536723,88.06,,secondary_link,2555247015,184.92,ถนนหทัยราษฎร์,secondary,13267310130,258.69,ถนนเลียบคลองสอง,secondary
3053301924,13.8916865,100.7225119,,residential,3,3,False,False,,66.63,114.76,0.8588,True,https://www.openstreetmap.org/node/3053301924,5941639383,113.79,,residential,8073685626,204.45,,residential,3053301650,271.09,,residential,3053303657,359.03,,residential
3053324445,13.8678366,100.7443898,,residential,4,4,True,False,,76.12,106.56,0.8562,True,https://www.openstreetmap.org/node/3053324445,3053324454,7.0,,residential,3053324345,85.0,,residential,3053324381,184.33,,residential,3053324415,260.44,,residential
3835117256,13.8597783,100.6857077,,residential,4,4,True,False,,76.0,115.99,0.8556,True,https://www.openstreetmap.org/node/3835117256,3835124859,22.58,,residential,3835117252,138.57,,residential,6873395333,214.57,,residential,3835124860,300.13,,residential
6117202404,13.8455342,100.7085413,สุเหร่าคลองหนึ่ง 13,residential,4,4,True,False,,74.05,105.93,0.8542,True,https://www.openstreetmap.org/node/6117202404,6117202409,5.12,,residential,3843224227,84.83,,residential,3841546246,190.76,สุเหร่าคลองหนึ่ง 13,residential,3843256732,264.81,,residential
8086748880,13.8588332,100.6953514,,residential,3,3,False,False,,65.42,116.38,0.8535,True,https://www.openstreetmap.org/node/8086748880,3840087472,86.19,,residential,8086748881,151.6,,residential,8086748878,267.98,,residential,8086748879,357.48,,residential
